spark.default.parallelism,batchInterval,spark.executor.cores,spark.executor.memory,spark.shuffle.compress,spark.streaming.blockInterval,time
1,1,1,16,False,1,0.115
1,1,1,16,False,1,0.119
1,1,1,16,False,1,0.152
1,1,1,16,False,1,0.126
1,1,1,16,False,1,0.11
1,1,1,16,False,1,1.1
1,1,1,16,False,1,0.121
1,1,1,16,False,1,0.115
1,1,1,16,False,1,0.088
1,1,1,16,False,1,1.113
1,1,1,16,False,1,0.127
1,1,1,16,False,1,0.119
1,1,1,16,False,1,0.121
1,1,1,16,False,1,0.116
1,1,1,16,False,1,0.12
1,1,1,16,False,1,0.157
1,1,1,16,False,1,0.122
1,1,1,16,False,1,0.151
1,1,1,16,False,1,0.107
1,1,1,16,False,1,0.113
1,1,1,16,False,1,0.123
1,1,1,16,False,1,0.183
1,1,1,16,False,1,1.038
1,1,1,16,False,1,0.117
1,1,1,16,False,1,0.203
1,1,1,16,False,1,0.109
1,1,1,16,False,1,0.195
1,1,1,16,False,1,0.112
1,1,1,16,False,1,0.198
1,1,1,16,False,1,0.166
1,1,1,16,False,1,0.114
1,1,1,16,False,1,0.266
1,1,1,16,False,1,0.142
1,1,1,16,False,1,0.295
1,1,1,16,False,1,0.11
1,1,1,16,False,1,0.157
1,1,1,16,False,1,0.203
1,1,1,16,False,1,0.117
1,1,1,16,False,1,0.205
1,1,1,16,False,1,0.117
1,1,1,16,False,1,0.272
1,1,1,16,False,1,0.119
1,1,1,16,False,1,0.121
1,1,1,16,False,1,0.187
1,1,1,16,False,1,0.119
1,1,1,16,False,1,2.13
1,1,1,16,False,1,0.109
1,1,1,16,False,1,0.236
1,1,1,16,False,1,0.146
1,1,1,16,False,1,0.146
1,1,1,16,False,1,0.186
1,1,1,16,False,1,0.115
1,1,1,16,False,1,0.228
1,1,1,16,False,1,1.043
1,1,1,16,False,1,0.15
1,1,1,16,False,1,0.209
1,1,1,16,False,1,0.111
1,1,1,16,False,1,0.203
1,1,1,16,False,1,0.15
1,1,1,16,False,1,0.188
1,1,1,16,False,1,0.136
1,1,1,16,False,1,0.162
1,1,1,16,False,1,0.206
1,1,1,16,False,1,0.117
1,1,1,16,False,1,0.195
1,1,1,16,False,1,0.11
1,1,1,16,False,1,0.188
1,1,1,16,False,1,0.124
1,1,1,16,False,1,0.192
1,1,1,16,False,1,0.204
1,1,1,16,False,1,0.118
1,1,1,16,False,1,0.212
1,1,1,16,False,1,0.146
1,1,1,16,False,1,2.199
1,1,1,16,False,1,1.122
1,1,1,16,False,1,0.17
1,1,1,16,False,1,1.246
1,1,1,16,False,1,0.145
1,1,1,16,False,1,0.249
1,1,1,16,False,1,0.233
1,1,1,16,False,1,1.248
1,1,1,16,False,1,0.114
1,1,1,16,False,1,0.194
1,1,1,16,False,1,0.262
1,1,1,16,False,1,0.152
1,1,1,16,False,1,0.361
1,1,1,16,False,1,0.117
1,1,1,16,False,1,1.176
1,1,1,16,False,1,0.145
1,1,1,16,False,1,1.415
1,1,1,16,False,1,0.118
1,1,1,16,False,1,1.384
1,1,1,16,False,1,0.17
1,1,1,16,False,1,0.251
1,1,1,16,False,1,2.147
1,1,1,16,False,1,0.182
1,1,1,16,False,1,2.128
1,1,1,16,False,1,0.141
1,1,1,16,False,1,1.235
1,1,1,16,False,1,1.062
1,1,1,16,False,1,1.241
1,1,1,16,False,1,0.135
1,1,1,16,False,1,0.503
1,1,1,16,False,1,1.418
1,1,1,16,False,1,1.367
1,1,1,16,False,1,1.237
1,1,1,16,False,1,2.779
1,1,1,16,False,1,0.836
1,1,1,16,False,1,1.302
1,1,1,16,False,1,0.604
1,1,1,16,False,2,0.127
1,1,1,16,False,2,0.096
1,1,1,16,False,2,0.138
1,1,1,16,False,2,0.114
1,1,1,16,False,2,0.124
1,1,1,16,False,2,0.107
1,1,1,16,False,2,0.118
1,1,1,16,False,2,0.123
1,1,1,16,False,2,0.132
1,1,1,16,False,2,0.122
1,1,1,16,False,2,0.129
1,1,1,16,False,2,0.122
1,1,1,16,False,2,0.12
1,1,1,16,False,2,0.181
1,1,1,16,False,2,0.1
1,1,1,16,False,2,0.122
1,1,1,16,False,2,0.124
1,1,1,16,False,2,0.129
1,1,1,16,False,2,0.131
1,1,1,16,False,2,0.127
1,1,1,16,False,2,0.391
1,1,1,16,False,2,0.136
1,1,1,16,False,2,0.184
1,1,1,16,False,2,0.2
1,1,1,16,False,2,0.154
1,1,1,16,False,2,0.184
1,1,1,16,False,2,0.113
1,1,1,16,False,2,0.123
1,1,1,16,False,2,0.199
1,1,1,16,False,2,0.149
1,1,1,16,False,2,1.16
1,1,1,16,False,2,0.126
1,1,1,16,False,2,0.188
1,1,1,16,False,2,0.111
1,1,1,16,False,2,0.118
1,1,1,16,False,2,0.201
1,1,1,16,False,2,0.135
1,1,1,16,False,2,0.195
1,1,1,16,False,2,0.119
1,1,1,16,False,2,0.227
1,1,1,16,False,2,0.122
1,1,1,16,False,2,0.153
1,1,1,16,False,2,0.24
1,1,1,16,False,2,0.133
1,1,1,16,False,2,0.725
1,1,1,16,False,2,0.118
1,1,1,16,False,2,0.131
1,1,1,16,False,2,0.195
1,1,1,16,False,2,0.107
1,1,1,16,False,2,1.154
1,1,1,16,False,2,0.114
1,1,1,16,False,2,0.198
1,1,1,16,False,2,0.146
1,1,1,16,False,2,0.123
1,1,1,16,False,2,0.517
1,1,1,16,False,2,0.348
1,1,1,16,False,2,0.289
1,1,1,16,False,2,0.124
1,1,1,16,False,2,0.16
1,1,1,16,False,2,0.253
1,1,1,16,False,2,0.118
1,1,1,16,False,2,0.197
1,1,1,16,False,2,0.149
1,1,1,16,False,2,0.405
1,1,1,16,False,2,0.154
1,1,1,16,False,2,0.185
1,1,1,16,False,2,1.357
1,1,1,16,False,2,0.334
1,1,1,16,False,2,0.251
1,1,1,16,False,2,0.151
1,1,1,16,False,2,0.321
1,1,1,16,False,2,0.159
1,1,1,16,False,2,0.491
1,1,1,16,False,2,1.153
1,1,1,16,False,2,0.153
1,1,1,16,False,2,0.472
1,1,1,16,False,2,1.092
1,1,1,16,False,2,0.295
1,1,1,16,False,2,0.12
1,1,1,16,False,2,0.154
1,1,1,16,False,2,1.187
1,1,1,16,False,2,0.148
1,1,1,16,False,2,1.347
1,1,1,16,False,2,1.029
1,1,1,16,False,2,0.706
1,1,1,16,False,2,0.378
1,1,1,16,False,2,0.148
1,1,1,16,False,2,2.098
1,1,1,16,False,2,0.163
1,1,1,16,False,2,0.635
1,1,1,16,False,2,0.156
1,1,1,16,False,2,1.285
1,1,1,16,False,2,1.145
1,1,1,16,False,2,1.541
1,1,1,16,False,2,2.376
1,1,1,16,False,2,2.428
1,1,1,16,False,2,0.409
1,1,1,16,False,2,0.411
1,1,1,16,False,4,0.126
1,1,1,16,False,4,0.118
1,1,1,16,False,4,0.131
1,1,1,16,False,4,0.115
1,1,1,16,False,4,0.134
1,1,1,16,False,4,0.118
1,1,1,16,False,4,0.124
1,1,1,16,False,4,0.126
1,1,1,16,False,4,0.135
1,1,1,16,False,4,0.134
1,1,1,16,False,4,0.125
1,1,1,16,False,4,0.132
1,1,1,16,False,4,0.13
1,1,1,16,False,4,0.124
1,1,1,16,False,4,0.123
1,1,1,16,False,4,0.121
1,1,1,16,False,4,0.149
1,1,1,16,False,4,0.121
1,1,1,16,False,4,0.165
1,1,1,16,False,4,0.123
1,1,1,16,False,4,0.119
1,1,1,16,False,4,0.121
1,1,1,16,False,4,0.129
1,1,1,16,False,4,0.201
1,1,1,16,False,4,0.115
1,1,1,16,False,4,0.189
1,1,1,16,False,4,1.06
1,1,1,16,False,4,0.16
1,1,1,16,False,4,0.238
1,1,1,16,False,4,0.128
1,1,1,16,False,4,0.187
1,1,1,16,False,4,0.119
1,1,1,16,False,4,0.186
1,1,1,16,False,4,0.164
1,1,1,16,False,4,0.12
1,1,1,16,False,4,0.252
1,1,1,16,False,4,0.108
1,1,1,16,False,4,1.119
1,1,1,16,False,4,0.118
1,1,1,16,False,4,0.277
1,1,1,16,False,4,0.156
1,1,1,16,False,4,0.126
1,1,1,16,False,4,0.247
1,1,1,16,False,4,0.139
1,1,1,16,False,4,1.375
1,1,1,16,False,4,0.117
1,1,1,16,False,4,0.298
1,1,1,16,False,4,0.998
1,1,1,16,False,4,0.121
1,1,1,16,False,4,0.201
1,1,1,16,False,4,0.119
1,1,1,16,False,4,0.311
1,1,1,16,False,4,0.152
1,1,1,16,False,4,0.47
1,1,1,16,False,4,0.125
1,1,1,16,False,4,0.163
1,1,1,16,False,4,0.273
1,1,1,16,False,4,1.062
1,1,1,16,False,4,0.2
1,1,1,16,False,4,0.121
1,1,1,16,False,4,0.211
1,1,1,16,False,4,0.128
1,1,1,16,False,4,0.123
1,1,1,16,False,4,0.597
1,1,1,16,False,4,0.125
1,1,1,16,False,4,0.202
1,1,1,16,False,4,0.333
1,1,1,16,False,4,0.447
1,1,1,16,False,4,0.114
1,1,1,16,False,4,1.022
1,1,1,16,False,4,0.201
1,1,1,16,False,4,0.119
1,1,1,16,False,4,0.218
1,1,1,16,False,4,0.124
1,1,1,16,False,4,1.234
1,1,1,16,False,4,1.025
1,1,1,16,False,4,1.21
1,1,1,16,False,4,1.195
1,1,1,16,False,4,0.123
1,1,1,16,False,4,0.302
1,1,1,16,False,4,0.139
1,1,1,16,False,4,1.228
1,1,1,16,False,4,0.139
1,1,1,16,False,4,0.348
1,1,1,16,False,4,1.228
1,1,1,16,False,4,1.032
1,1,1,16,False,4,2.119
1,1,1,16,False,4,0.102
1,1,1,16,False,4,2.113
1,1,1,16,False,4,0.165
1,1,1,16,False,4,1.085
1,1,1,16,False,4,0.916
1,1,1,16,False,4,0.153
1,1,1,16,False,4,1.23
1,1,1,16,False,4,1.081
1,1,1,16,False,4,1.69
1,1,1,16,False,4,1.171
1,1,1,16,False,4,2.467
1,1,1,16,False,4,2.209
1,1,1,16,False,4,1.025
1,1,1,16,False,4,1.07
1,1,1,16,False,8,0.118
1,1,1,16,False,8,0.14
1,1,1,16,False,8,0.378
1,1,1,16,False,8,0.121
1,1,1,16,False,8,0.121
1,1,1,16,False,8,0.126
1,1,1,16,False,8,0.121
1,1,1,16,False,8,0.158
1,1,1,16,False,8,0.159
1,1,1,16,False,8,0.123
1,1,1,16,False,8,0.152
1,1,1,16,False,8,0.119
1,1,1,16,False,8,0.141
1,1,1,16,False,8,0.122
1,1,1,16,False,8,0.123
1,1,1,16,False,8,0.111
1,1,1,16,False,8,1.039
1,1,1,16,False,8,0.123
1,1,1,16,False,8,0.12
1,1,1,16,False,8,0.12
1,1,1,16,False,8,0.123
1,1,1,16,False,8,0.121
1,1,1,16,False,8,0.128
1,1,1,16,False,8,0.18
1,1,1,16,False,8,0.15
1,1,1,16,False,8,0.195
1,1,1,16,False,8,0.326
1,1,1,16,False,8,0.988
1,1,1,16,False,8,0.25
1,1,1,16,False,8,0.12
1,1,1,16,False,8,0.24
1,1,1,16,False,8,0.109
1,1,1,16,False,8,0.194
1,1,1,16,False,8,0.117
1,1,1,16,False,8,0.208
1,1,1,16,False,8,0.153
1,1,1,16,False,8,0.154
1,1,1,16,False,8,0.191
1,1,1,16,False,8,0.127
1,1,1,16,False,8,0.176
1,1,1,16,False,8,1.016
1,1,1,16,False,8,0.204
1,1,1,16,False,8,0.176
1,1,1,16,False,8,0.125
1,1,1,16,False,8,0.182
1,1,1,16,False,8,1.021
1,1,1,16,False,8,0.199
1,1,1,16,False,8,0.128
1,1,1,16,False,8,0.194
1,1,1,16,False,8,0.111
1,1,1,16,False,8,2.157
1,1,1,16,False,8,0.146
1,1,1,16,False,8,1.01
1,1,1,16,False,8,0.241
1,1,1,16,False,8,0.119
1,1,1,16,False,8,0.217
1,1,1,16,False,8,0.11
1,1,1,16,False,8,0.201
1,1,1,16,False,8,0.149
1,1,1,16,False,8,0.128
1,1,1,16,False,8,0.259
1,1,1,16,False,8,0.111
1,1,1,16,False,8,1.596
1,1,1,16,False,8,1.031
1,1,1,16,False,8,0.203
1,1,1,16,False,8,0.127
1,1,1,16,False,8,0.163
1,1,1,16,False,8,0.229
1,1,1,16,False,8,0.119
1,1,1,16,False,8,0.483
1,1,1,16,False,8,0.159
1,1,1,16,False,8,1.211
1,1,1,16,False,8,0.125
1,1,1,16,False,8,0.337
1,1,1,16,False,8,0.886
1,1,1,16,False,8,0.154
1,1,1,16,False,8,1.214
1,1,1,16,False,8,0.13
1,1,1,16,False,8,1.174
1,1,1,16,False,8,0.133
1,1,1,16,False,8,0.38
1,1,1,16,False,8,0.509
1,1,1,16,False,8,1.061
1,1,1,16,False,8,1.175
1,1,1,16,False,8,0.15
1,1,1,16,False,8,1.141
1,1,1,16,False,8,0.151
1,1,1,16,False,8,1.407
1,1,1,16,False,8,0.125
1,1,1,16,False,8,1.133
1,1,1,16,False,8,0.348
1,1,1,16,False,8,0.162
1,1,1,16,False,8,1.553
1,1,1,16,False,8,0.159
1,1,1,16,False,8,1.217
1,1,1,16,False,8,2.333
1,1,1,16,False,8,2.573
1,1,1,16,False,8,1.009
1,1,1,16,False,8,0.355
1,1,1,16,True,1,0.13
1,1,1,16,True,1,0.124
1,1,1,16,True,1,0.151
1,1,1,16,True,1,0.12
1,1,1,16,True,1,0.119
1,1,1,16,True,1,0.355
1,1,1,16,True,1,0.12
1,1,1,16,True,1,0.155
1,1,1,16,True,1,0.123
1,1,1,16,True,1,0.17
1,1,1,16,True,1,0.12
1,1,1,16,True,1,0.122
1,1,1,16,True,1,0.122
1,1,1,16,True,1,0.126
1,1,1,16,True,1,0.116
1,1,1,16,True,1,0.116
1,1,1,16,True,1,0.114
1,1,1,16,True,1,0.151
1,1,1,16,True,1,0.157
1,1,1,16,True,1,0.119
1,1,1,16,True,1,0.112
1,1,1,16,True,1,0.133
1,1,1,16,True,1,0.182
1,1,1,16,True,1,0.11
1,1,1,16,True,1,0.121
1,1,1,16,True,1,0.301
1,1,1,16,True,1,0.112
1,1,1,16,True,1,0.199
1,1,1,16,True,1,0.113
1,1,1,16,True,1,0.193
1,1,1,16,True,1,0.113
1,1,1,16,True,1,0.115
1,1,1,16,True,1,0.235
1,1,1,16,True,1,0.144
1,1,1,16,True,1,0.225
1,1,1,16,True,1,0.118
1,1,1,16,True,1,0.233
1,1,1,16,True,1,0.152
1,1,1,16,True,1,0.122
1,1,1,16,True,1,0.48
1,1,1,16,True,1,0.117
1,1,1,16,True,1,0.207
1,1,1,16,True,1,0.11
1,1,1,16,True,1,0.115
1,1,1,16,True,1,0.205
1,1,1,16,True,1,0.118
1,1,1,16,True,1,0.191
1,1,1,16,True,1,0.116
1,1,1,16,True,1,0.519
1,1,1,16,True,1,0.125
1,1,1,16,True,1,0.124
1,1,1,16,True,1,0.199
1,1,1,16,True,1,0.117
1,1,1,16,True,1,0.26
1,1,1,16,True,1,0.158
1,1,1,16,True,1,0.356
1,1,1,16,True,1,0.245
1,1,1,16,True,1,0.153
1,1,1,16,True,1,0.219
1,1,1,16,True,1,0.153
1,1,1,16,True,1,0.257
1,1,1,16,True,1,0.119
1,1,1,16,True,1,0.154
1,1,1,16,True,1,0.253
1,1,1,16,True,1,0.121
1,1,1,16,True,1,0.216
1,1,1,16,True,1,0.126
1,1,1,16,True,1,0.301
1,1,1,16,True,1,0.116
1,1,1,16,True,1,0.136
1,1,1,16,True,1,1.164
1,1,1,16,True,1,0.147
1,1,1,16,True,1,0.32
1,1,1,16,True,1,0.148
1,1,1,16,True,1,1.193
1,1,1,16,True,1,0.127
1,1,1,16,True,1,0.247
1,1,1,16,True,1,0.157
1,1,1,16,True,1,0.119
1,1,1,16,True,1,1.558
1,1,1,16,True,1,0.145
1,1,1,16,True,1,1.17
1,1,1,16,True,1,0.328
1,1,1,16,True,1,1.162
1,1,1,16,True,1,0.348
1,1,1,16,True,1,1.155
1,1,1,16,True,1,0.193
1,1,1,16,True,1,0.484
1,1,1,16,True,1,0.505
1,1,1,16,True,1,0.172
1,1,1,16,True,1,1.619
1,1,1,16,True,1,0.329
1,1,1,16,True,1,1.313
1,1,1,16,True,1,0.227
1,1,1,16,True,1,1.265
1,1,1,16,True,1,2.579
1,1,1,16,True,1,1.58
1,1,1,16,True,1,0.361
1,1,1,16,True,1,0.978
1,1,1,16,True,2,0.12
1,1,1,16,True,2,0.125
1,1,1,16,True,2,0.118
1,1,1,16,True,2,0.113
1,1,1,16,True,2,0.137
1,1,1,16,True,2,0.119
1,1,1,16,True,2,0.202
1,1,1,16,True,2,0.128
1,1,1,16,True,2,0.128
1,1,1,16,True,2,0.121
1,1,1,16,True,2,0.123
1,1,1,16,True,2,0.133
1,1,1,16,True,2,0.119
1,1,1,16,True,2,0.156
1,1,1,16,True,2,0.129
1,1,1,16,True,2,0.16
1,1,1,16,True,2,0.123
1,1,1,16,True,2,0.123
1,1,1,16,True,2,0.126
1,1,1,16,True,2,0.12
1,1,1,16,True,2,1.061
1,1,1,16,True,2,0.129
1,1,1,16,True,2,0.126
1,1,1,16,True,2,0.28
1,1,1,16,True,2,0.152
1,1,1,16,True,2,0.194
1,1,1,16,True,2,1.023
1,1,1,16,True,2,0.132
1,1,1,16,True,2,0.189
1,1,1,16,True,2,0.12
1,1,1,16,True,2,0.226
1,1,1,16,True,2,0.112
1,1,1,16,True,2,0.183
1,1,1,16,True,2,0.116
1,1,1,16,True,2,0.119
1,1,1,16,True,2,0.168
1,1,1,16,True,2,0.121
1,1,1,16,True,2,0.242
1,1,1,16,True,2,0.117
1,1,1,16,True,2,0.214
1,1,1,16,True,2,0.122
1,1,1,16,True,2,0.131
1,1,1,16,True,2,0.184
1,1,1,16,True,2,0.154
1,1,1,16,True,2,0.452
1,1,1,16,True,2,0.134
1,1,1,16,True,2,0.157
1,1,1,16,True,2,0.482
1,1,1,16,True,2,0.128
1,1,1,16,True,2,0.24
1,1,1,16,True,2,0.159
1,1,1,16,True,2,0.217
1,1,1,16,True,2,0.119
1,1,1,16,True,2,0.163
1,1,1,16,True,2,0.197
1,1,1,16,True,2,0.127
1,1,1,16,True,2,0.196
1,1,1,16,True,2,1.271
1,1,1,16,True,2,1.165
1,1,1,16,True,2,0.14
1,1,1,16,True,2,0.163
1,1,1,16,True,2,0.202
1,1,1,16,True,2,0.336
1,1,1,16,True,2,0.209
1,1,1,16,True,2,0.124
1,1,1,16,True,2,1.28
1,1,1,16,True,2,0.118
1,1,1,16,True,2,0.231
1,1,1,16,True,2,1.127
1,1,1,16,True,2,0.152
1,1,1,16,True,2,0.26
1,1,1,16,True,2,0.125
1,1,1,16,True,2,1.229
1,1,1,16,True,2,0.117
1,1,1,16,True,2,0.43
1,1,1,16,True,2,0.236
1,1,1,16,True,2,0.154
1,1,1,16,True,2,0.28
1,1,1,16,True,2,0.125
1,1,1,16,True,2,0.283
1,1,1,16,True,2,0.127
1,1,1,16,True,2,0.727
1,1,1,16,True,2,0.229
1,1,1,16,True,2,0.122
1,1,1,16,True,2,1.483
1,1,1,16,True,2,0.125
1,1,1,16,True,2,1.178
1,1,1,16,True,2,0.118
1,1,1,16,True,2,0.744
1,1,1,16,True,2,0.157
1,1,1,16,True,2,0.162
1,1,1,16,True,2,1.412
1,1,1,16,True,2,0.364
1,1,1,16,True,2,1.3
1,1,1,16,True,2,0.224
1,1,1,16,True,2,2.305
1,1,1,16,True,2,1.211
1,1,1,16,True,2,2.54
1,1,1,16,True,2,1.32
1,1,1,16,True,2,1.017
1,1,1,16,True,4,0.122
1,1,1,16,True,4,0.139
1,1,1,16,True,4,0.119
1,1,1,16,True,4,0.118
1,1,1,16,True,4,0.112
1,1,1,16,True,4,1.098
1,1,1,16,True,4,0.123
1,1,1,16,True,4,0.2
1,1,1,16,True,4,0.121
1,1,1,16,True,4,0.125
1,1,1,16,True,4,0.119
1,1,1,16,True,4,0.126
1,1,1,16,True,4,0.119
1,1,1,16,True,4,0.114
1,1,1,16,True,4,0.151
1,1,1,16,True,4,0.113
1,1,1,16,True,4,1.169
1,1,1,16,True,4,0.121
1,1,1,16,True,4,0.12
1,1,1,16,True,4,0.129
1,1,1,16,True,4,0.123
1,1,1,16,True,4,0.121
1,1,1,16,True,4,0.179
1,1,1,16,True,4,0.117
1,1,1,16,True,4,0.523
1,1,1,16,True,4,0.118
1,1,1,16,True,4,0.133
1,1,1,16,True,4,0.19
1,1,1,16,True,4,0.118
1,1,1,16,True,4,0.201
1,1,1,16,True,4,0.121
1,1,1,16,True,4,0.267
1,1,1,16,True,4,1.07
1,1,1,16,True,4,0.123
1,1,1,16,True,4,0.199
1,1,1,16,True,4,0.343
1,1,1,16,True,4,0.19
1,1,1,16,True,4,0.119
1,1,1,16,True,4,0.21
1,1,1,16,True,4,0.117
1,1,1,16,True,4,0.122
1,1,1,16,True,4,0.249
1,1,1,16,True,4,0.122
1,1,1,16,True,4,0.229
1,1,1,16,True,4,0.117
1,1,1,16,True,4,0.196
1,1,1,16,True,4,0.15
1,1,1,16,True,4,0.161
1,1,1,16,True,4,0.186
1,1,1,16,True,4,0.336
1,1,1,16,True,4,0.196
1,1,1,16,True,4,0.121
1,1,1,16,True,4,0.209
1,1,1,16,True,4,0.148
1,1,1,16,True,4,0.158
1,1,1,16,True,4,0.262
1,1,1,16,True,4,0.153
1,1,1,16,True,4,0.209
1,1,1,16,True,4,0.12
1,1,1,16,True,4,0.6
1,1,1,16,True,4,0.127
1,1,1,16,True,4,0.154
1,1,1,16,True,4,0.221
1,1,1,16,True,4,0.118
1,1,1,16,True,4,0.214
1,1,1,16,True,4,1.036
1,1,1,16,True,4,0.178
1,1,1,16,True,4,0.233
1,1,1,16,True,4,1.047
1,1,1,16,True,4,1.159
1,1,1,16,True,4,0.129
1,1,1,16,True,4,0.255
1,1,1,16,True,4,1.082
1,1,1,16,True,4,0.154
1,1,1,16,True,4,0.708
1,1,1,16,True,4,1.027
1,1,1,16,True,4,1.163
1,1,1,16,True,4,0.171
1,1,1,16,True,4,0.471
1,1,1,16,True,4,1.061
1,1,1,16,True,4,0.13
1,1,1,16,True,4,1.15
1,1,1,16,True,4,1.063
1,1,1,16,True,4,1.232
1,1,1,16,True,4,0.156
1,1,1,16,True,4,0.521
1,1,1,16,True,4,0.355
1,1,1,16,True,4,0.33
1,1,1,16,True,4,0.908
1,1,1,16,True,4,1.043
1,1,1,16,True,4,1.225
1,1,1,16,True,4,1.075
1,1,1,16,True,4,0.558
1,1,1,16,True,4,0.169
1,1,1,16,True,4,1.397
1,1,1,16,True,4,0.376
1,1,1,16,True,4,2.418
1,1,1,16,True,4,2.07
1,1,1,16,True,4,1.006
1,1,1,16,True,8,0.339
1,1,1,16,True,8,0.117
1,1,1,16,True,8,0.117
1,1,1,16,True,8,0.148
1,1,1,16,True,8,0.093
1,1,1,16,True,8,0.126
1,1,1,16,True,8,0.096
1,1,1,16,True,8,0.119
1,1,1,16,True,8,0.163
1,1,1,16,True,8,0.116
1,1,1,16,True,8,0.175
1,1,1,16,True,8,0.128
1,1,1,16,True,8,0.161
1,1,1,16,True,8,0.121
1,1,1,16,True,8,0.122
1,1,1,16,True,8,0.124
1,1,1,16,True,8,0.121
1,1,1,16,True,8,0.126
1,1,1,16,True,8,0.123
1,1,1,16,True,8,0.134
1,1,1,16,True,8,0.129
1,1,1,16,True,8,0.124
1,1,1,16,True,8,0.124
1,1,1,16,True,8,0.181
1,1,1,16,True,8,0.108
1,1,1,16,True,8,0.188
1,1,1,16,True,8,0.183
1,1,1,16,True,8,0.156
1,1,1,16,True,8,0.261
1,1,1,16,True,8,0.116
1,1,1,16,True,8,0.2
1,1,1,16,True,8,0.117
1,1,1,16,True,8,0.264
1,1,1,16,True,8,0.313
1,1,1,16,True,8,0.23
1,1,1,16,True,8,0.287
1,1,1,16,True,8,1.03
1,1,1,16,True,8,0.235
1,1,1,16,True,8,0.116
1,1,1,16,True,8,0.479
1,1,1,16,True,8,0.115
1,1,1,16,True,8,0.414
1,1,1,16,True,8,0.185
1,1,1,16,True,8,1.038
1,1,1,16,True,8,0.201
1,1,1,16,True,8,0.122
1,1,1,16,True,8,0.211
1,1,1,16,True,8,0.125
1,1,1,16,True,8,0.455
1,1,1,16,True,8,0.412
1,1,1,16,True,8,1.03
1,1,1,16,True,8,0.259
1,1,1,16,True,8,0.362
1,1,1,16,True,8,1.135
1,1,1,16,True,8,0.135
1,1,1,16,True,8,0.169
1,1,1,16,True,8,0.194
1,1,1,16,True,8,0.12
1,1,1,16,True,8,0.2
1,1,1,16,True,8,1.024
1,1,1,16,True,8,0.189
1,1,1,16,True,8,0.116
1,1,1,16,True,8,1.484
1,1,1,16,True,8,1.047
1,1,1,16,True,8,1.209
1,1,1,16,True,8,0.228
1,1,1,16,True,8,1.041
1,1,1,16,True,8,2.133
1,1,1,16,True,8,0.121
1,1,1,16,True,8,0.353
1,1,1,16,True,8,0.13
1,1,1,16,True,8,0.115
1,1,1,16,True,8,1.405
1,1,1,16,True,8,0.124
1,1,1,16,True,8,0.246
1,1,1,16,True,8,0.184
1,1,1,16,True,8,0.315
1,1,1,16,True,8,1.038
1,1,1,16,True,8,0.118
1,1,1,16,True,8,1.155
1,1,1,16,True,8,0.159
1,1,1,16,True,8,0.285
1,1,1,16,True,8,1.09
1,1,1,16,True,8,0.495
1,1,1,16,True,8,0.133
1,1,1,16,True,8,1.077
1,1,1,16,True,8,1.19
1,1,1,16,True,8,0.132
1,1,1,16,True,8,1.237
1,1,1,16,True,8,0.131
1,1,1,16,True,8,1.628
1,1,1,16,True,8,1.055
1,1,1,16,True,8,1.071
1,1,1,16,True,8,1.299
1,1,1,16,True,8,1.203
1,1,1,16,True,8,1.443
1,1,1,16,True,8,1.562
1,1,1,16,True,8,1.52
1,1,1,16,True,8,1.013
1,1,1,16,True,8,0.398
1,1,1,4,False,1,0.157
1,1,1,4,False,1,0.363
1,1,1,4,False,1,0.217
1,1,1,4,False,1,0.175
1,1,1,4,False,1,0.146
1,1,1,4,False,1,1.129
1,1,1,4,False,1,0.189
1,1,1,4,False,1,0.192
1,1,1,4,False,1,0.201
1,1,1,4,False,1,1.168
1,1,1,4,False,1,0.145
1,1,1,4,False,1,1.39
1,1,1,4,False,1,1.158
1,1,1,4,False,1,1.167
1,1,1,4,False,1,0.232
1,1,1,4,False,1,0.114
1,1,1,4,False,1,0.317
1,1,1,4,False,1,1.323
1,1,1,4,False,1,0.385
1,1,1,4,False,1,0.509
1,1,1,4,False,1,0.571
1,1,1,4,False,1,0.42
1,1,1,4,False,1,1.349
1,1,1,4,False,1,0.128
1,1,1,4,False,1,0.309
1,1,1,4,False,1,0.368
1,1,1,4,False,1,0.196
1,1,1,4,False,1,1.24
1,1,1,4,False,1,1.724
1,1,1,4,False,1,0.367
1,1,1,4,False,1,0.186
1,1,1,4,False,1,1.29
1,1,1,4,False,1,0.456
1,1,1,4,False,1,1.436
1,1,1,4,False,1,1.452
1,1,1,4,False,1,1.166
1,1,1,4,False,1,1.585
1,1,1,4,False,1,0.196
1,1,1,4,False,1,1.19
1,1,1,4,False,1,1.347
1,1,1,4,False,1,0.38
1,1,1,4,False,1,1.614
1,1,1,4,False,1,1.18
1,1,1,4,False,1,1.531
1,1,1,4,False,1,1.308
1,1,1,4,False,1,1.15
1,1,1,4,False,1,2.404
1,1,1,4,False,1,1.39
1,1,1,4,False,1,2.397
1,1,1,4,False,1,1.553
1,1,1,4,False,1,1.193
1,1,1,4,False,1,3.1
1,1,1,4,False,1,2.579
1,1,1,4,False,1,2.331
1,1,1,4,False,1,1.201
1,1,1,4,False,1,2.463
1,1,1,4,False,1,5.144
1,1,1,4,False,1,1.177
1,1,1,4,False,1,1.178
1,1,1,4,False,2,1.076
1,1,1,4,False,2,1.158
1,1,1,4,False,2,1.411
1,1,1,4,False,2,1.194
1,1,1,4,False,2,2.279
1,1,1,4,False,2,1.126
